Diagnosis Description,Reference Code,Retrieve-Rank,Vanilla GPT-3.5-turbo,Retrieve-Rank Match,Vanilla GPT-3.5 turbo match
Kuru,A8181,A8181,,Yes,
Gerstmann-Straussler-Scheinker syndrome,A8182,A8182,,Yes,
Fatal familial insomnia,A8183,A8183,,Yes,
Other atypical virus infections of central nervous system,A8189,A8189,,Yes,
"Atypical virus infection of central nervous system, unspecified",A819,A819,,Yes,
Sylvatic rabies,A820,A820,,Yes,
Urban rabies,A821,A821,,Yes,
"Rabies, unspecified",A829,A829,,Yes,
Japanese encephalitis,A830,A830,,Yes,
Western equine encephalitis,A831,A831,,Yes,
Eastern equine encephalitis,A832,A832,,Yes,
St Louis encephalitis,A833,A833,,Yes,
Australian encephalitis,A834,A834,,Yes,
California encephalitis,A835,A835,,Yes,
Rocio virus disease,A836,A836,,Yes,
Other mosquito-borne viral encephalitis,A838,A838,,Yes,
"Mosquito-borne viral encephalitis, unspecified",A839,A839,,Yes,
Far Eastern tick-borne encephalitis [Russian spring-summer encephalitis],A840,A840,,Yes,
Central European tick-borne encephalitis,A841,A841,,Yes,
Powassan virus disease,A8481,A8481,,Yes,
Other tick-borne viral encephalitis,A8489,A8489,,Yes,
"Tick-borne viral encephalitis, unspecified",A849,A849,,Yes,
Enteroviral encephalitis,A850,A850,,Yes,
Adenoviral encephalitis,A851,A851,,Yes,
"Arthropod-borne viral encephalitis, unspecified",A852,A852,,Yes,
Other specified viral encephalitis,A858,A858,,Yes,
Unspecified viral encephalitis,A86,A86,,Yes,
Enteroviral meningitis,A870,A870,,Yes,
Adenoviral meningitis,A871,A871,,Yes,
Lymphocytic choriomeningitis,A872,A872,,Yes,
Other viral meningitis,A878,A878,,Yes,
"Viral meningitis, unspecified",A879,A879,,Yes,
Enteroviral exanthematous fever [Boston exanthem],A880,A880,,Yes,
Epidemic vertigo,A881,A881,,Yes,
Other specified viral infections of central nervous system,A888,A888,,Yes,
Unspecified viral infection of central nervous system,A89,A89,,Yes,
Dengue fever [classical dengue],A90,A90,,Yes,
Dengue hemorrhagic fever,A91,A91,,Yes,
Chikungunya virus disease,A920,A920,,Yes,
O'nyong-nyong fever,A921,A921,,Yes,
Venezuelan equine fever,A922,A922,,Yes,
"West Nile virus infection, unspecified",A9230,A9230,,Yes,
West Nile virus infection with encephalitis,A9231,A9231,,Yes,
West Nile virus infection with other neurologic manifestation,A9232,A9232,,Yes,
West Nile virus infection with other complications,A9239,A9239,,Yes,
Rift Valley fever,A924,A924,,Yes,
Zika virus disease,A925,A925,,Yes,
Other specified mosquito-borne viral fevers,A928,A928,,Yes,
"Mosquito-borne viral fever, unspecified",A929,A929,,Yes,
Oropouche virus disease,A930,A930,,Yes,
Sandfly fever,A931,A931,,Yes,
Colorado tick fever,A932,A932,,Yes,
Other specified arthropod-borne viral fevers,A938,A938,,Yes,
Unspecified arthropod-borne viral fever,A94,A94,,Yes,
Sylvatic yellow fever,A950,A950,,Yes,
Urban yellow fever,A951,A951,,Yes,
"Yellow fever, unspecified",A959,A959,,Yes,
Junin hemorrhagic fever,A960,A960,,Yes,
Machupo hemorrhagic fever,A961,A961,,Yes,
Lassa fever,A962,A962,,Yes,
Other arenaviral hemorrhagic fevers,A968,A968,,Yes,
"Arenaviral hemorrhagic fever, unspecified",A969,A969,,Yes,
Crimean-Congo hemorrhagic fever,A980,A980,,Yes,
Omsk hemorrhagic fever,A981,A981,,Yes,
Kyasanur Forest disease,A982,A982,,Yes,
Marburg virus disease,A983,A983,,Yes,
Ebola virus disease,A984,A984,,Yes,
Hemorrhagic fever with renal syndrome,A985,A985,,Yes,
Other specified viral hemorrhagic fevers,A988,A988,,Yes,
Unspecified viral hemorrhagic fever,A99,A99,,Yes,
Eczema herpeticum,B000,B000,,Yes,
Herpesviral vesicular dermatitis,B001,B001,,Yes,
Herpesviral gingivostomatitis and pharyngotonsillitis,B002,B002,,Yes,
Herpesviral meningitis,B003,B003,,Yes,
Herpesviral encephalitis,B004,B004,,Yes,
"Herpesviral ocular disease, unspecified",B0050,B0050,,Yes,
Herpesviral iridocyclitis,B0051,B0051,,Yes,
Herpesviral keratitis,B0052,B0052,,Yes,
Herpesviral conjunctivitis,B0053,B0053,,Yes,
Other herpesviral disease of eye,B0059,B0059,,Yes,
Disseminated herpesviral disease,B007,B007,,Yes,
Herpesviral hepatitis,B0081,B0081,,Yes,
Herpes simplex myelitis,B0082,B0082,,Yes,
Other herpesviral infection,B0089,B0089,,Yes,
"Herpesviral infection, unspecified",B009,B009,,Yes,
Varicella meningitis,B010,B010,,Yes,
Varicella encephalitis and encephalomyelitis,B0111,B0111,,Yes,
Varicella myelitis,B0112,B0112,,Yes,
Varicella pneumonia,B012,B012,,Yes,
Varicella keratitis,B0181,B0181,,Yes,
Other varicella complications,B0189,B0189,,Yes,
Varicella without complication,B019,B019,,Yes,
Zoster encephalitis,B020,B020,,Yes,
Zoster meningitis,B021,B021,,Yes,
Postherpetic geniculate ganglionitis,B0221,B0221,,Yes,
Postherpetic trigeminal neuralgia,B0222,B0222,,Yes,
Postherpetic polyneuropathy,B0223,B0223,,Yes,
Postherpetic myelitis,B0224,B0224,,Yes,
Other postherpetic nervous system involvement,B0229,B0229,,Yes,
"Zoster ocular disease, unspecified",B0230,B0230,,Yes,
Zoster conjunctivitis,B0231,B0231,,Yes,
Zoster iridocyclitis,B0232,B0232,,Yes,
Zoster keratitis,B0233,B0233,,Yes,
Zoster scleritis,B0234,B0234,,Yes,
Other herpes zoster eye disease,B0239,B0239,,Yes,
Disseminated zoster,B027,B027,,Yes,
Zoster with other complications,B028,B028,,Yes,
Zoster without complications,B029,B029,,Yes,
Smallpox,B03,B03,,Yes,
Monkeypox,B04,B04,,Yes,
Measles complicated by encephalitis,B050,B050,,Yes,
Measles complicated by meningitis,B051,B051,,Yes,
Measles complicated by pneumonia,B052,B052,,Yes,
Measles complicated by otitis media,B053,B053,,Yes,
Measles with intestinal complications,B054,B054,,Yes,
Measles keratitis and keratoconjunctivitis,B0581,B0581,,Yes,
Other measles complications,B0589,B0589,,Yes,
Measles without complication,B059,B059,,Yes,
"Rubella with neurological complication, unspecified",B0600,B0600,,Yes,
Rubella encephalitis,B0601,B0601,,Yes,
Rubella meningitis,B0602,B0602,,Yes,
Other neurological complications of rubella,B0609,B0609,,Yes,
Rubella pneumonia,B0681,B0681,,Yes,
Rubella arthritis,B0682,B0682,,Yes,
Other rubella complications,B0689,B0689,,Yes,
Rubella without complication,B069,B069,,Yes,
Plantar wart,B070,B070,,Yes,
Other viral warts,B078,B078,,Yes,
"Viral wart, unspecified",B079,B079,,Yes,
Cowpox,B08010,B08010,,Yes,
Vaccinia not from vaccine,B08011,B08011,,Yes,
Orf virus disease,B0802,B0802,,Yes,
Pseudocowpox [milker's node],B0803,B0803,,Yes,
"Paravaccinia, unspecified",B0804,B0804,,Yes,
Other orthopoxvirus infections,B0809,B0809,,Yes,
Molluscum contagiosum,B081,B081,,Yes,
"Exanthema subitum [sixth disease], unspecified",B0820,B0820,,Yes,
Exanthema subitum [sixth disease] due to human herpesvirus 6,B0821,B0821,,Yes,
Exanthema subitum [sixth disease] due to human herpesvirus 7,B0822,B0822,,Yes,
Erythema infectiosum [fifth disease],B083,B083,,Yes,
Enteroviral vesicular stomatitis with exanthem,B084,B084,,Yes,
Enteroviral vesicular pharyngitis,B085,B085,,Yes,
"Parapoxvirus infection, unspecified",B0860,B0860,,Yes,
Bovine stomatitis,B0861,B0861,,Yes,
Sealpox,B0862,B0862,,Yes,
Other parapoxvirus infections,B0869,B0869,,Yes,
"Yatapoxvirus infection, unspecified",B0870,B0870,,Yes,
Tanapox virus disease,B0871,B0871,,Yes,
Yaba pox virus disease,B0872,B0872,,Yes,
Other yatapoxvirus infections,B0879,B0879,,Yes,
Other specified viral infections characterized by skin and mucous membrane lesions,B088,B088,,Yes,
Unspecified viral infection characterized by skin and mucous membrane lesions,B09,B09,,Yes,
Human herpesvirus 6 encephalitis,B1001,B1001,,Yes,
Other human herpesvirus encephalitis,B1009,B1009,,Yes,
Human herpesvirus 6 infection,B1081,B1081,,Yes,
Human herpesvirus 7 infection,B1082,B1082,,Yes,
Other human herpesvirus infection,B1089,B1089,,Yes,
Hepatitis A with hepatic coma,B150,B150,,Yes,
Hepatitis A without hepatic coma,B159,B159,,Yes,
Acute hepatitis B with delta-agent with hepatic coma,B160,B160,,Yes,
Acute hepatitis B with delta-agent without hepatic coma,B161,B161,,Yes,
Acute hepatitis B without delta-agent with hepatic coma,B162,B162,,Yes,
Acute hepatitis B without delta-agent and without hepatic coma,B169,B169,,Yes,
Acute delta-(super) infection of hepatitis B carrier,B170,B170,,Yes,
Acute hepatitis C without hepatic coma,B1710,B1710,,Yes,
Acute hepatitis C with hepatic coma,B1711,B1711,,Yes,
Acute hepatitis E,B172,B172,,Yes,
Other specified acute viral hepatitis,B178,B178,,Yes,
"Acute viral hepatitis, unspecified",B179,B179,,Yes,
Chronic viral hepatitis B with delta-agent,B180,B180,,Yes,
Chronic viral hepatitis B without delta-agent,B181,B181,,Yes,
Chronic viral hepatitis C,B182,B182,,Yes,
Other chronic viral hepatitis,B188,B188,,Yes,
"Chronic viral hepatitis, unspecified",B189,B189,,Yes,
Unspecified viral hepatitis with hepatic coma,B190,B190,,Yes,
Unspecified viral hepatitis B without hepatic coma,B1910,B1910,,Yes,
Unspecified viral hepatitis B with hepatic coma,B1911,B1911,,Yes,
Unspecified viral hepatitis C without hepatic coma,B1920,B1920,,Yes,
Unspecified viral hepatitis C with hepatic coma,B1921,B1921,,Yes,
Unspecified viral hepatitis without hepatic coma,B199,B199,,Yes,
Human immunodeficiency virus [HIV] disease,B20,B20,,Yes,
Cytomegaloviral pneumonitis,B250,B250,,Yes,
Cytomegaloviral hepatitis,B251,B251,,Yes,
Cytomegaloviral pancreatitis,B252,B252,,Yes,
Other cytomegaloviral diseases,B258,B258,,Yes,
"Cytomegaloviral disease, unspecified",B259,B259,,Yes,
Mumps orchitis,B260,B260,,Yes,
Mumps meningitis,B261,B261,,Yes,
Mumps encephalitis,B262,B262,,Yes,
Mumps pancreatitis,B263,B263,,Yes,
Mumps hepatitis,B2681,B2681,,Yes,
Mumps myocarditis,B2682,B2682,,Yes,
Mumps nephritis,B2683,B2683,,Yes,
Mumps polyneuropathy,B2684,B2684,,Yes,
Mumps arthritis,B2685,B2685,,Yes,
Other mumps complications,B2689,B2689,,Yes,
Mumps without complication,B269,B269,,Yes,
Gammaherpesviral mononucleosis without complication,B2700,B2700,,Yes,
Gammaherpesviral mononucleosis with polyneuropathy,B2701,B2701,,Yes,
Gammaherpesviral mononucleosis with meningitis,B2702,B2702,,Yes,
Gammaherpesviral mononucleosis with other complications,B2709,B2709,,Yes,
Cytomegaloviral mononucleosis without complications,B2710,B2710,,Yes,
Cytomegaloviral mononucleosis with polyneuropathy,B2711,B2711,,Yes,
Cytomegaloviral mononucleosis with meningitis,B2712,B2712,,Yes,
Cytomegaloviral mononucleosis with other complication,B2719,B2719,,Yes,
Other infectious mononucleosis without complication,B2780,B2780,,Yes,
Other infectious mononucleosis with polyneuropathy,B2781,B2781,,Yes,
Other infectious mononucleosis with meningitis,B2782,B2782,,Yes,
Other infectious mononucleosis with other complication,B2789,B2789,,Yes,
"Infectious mononucleosis, unspecified without complication",B2790,B2790,,Yes,
"Infectious mononucleosis, unspecified with polyneuropathy",B2791,B2791,,Yes,
"Infectious mononucleosis, unspecified with meningitis",B2792,B2792,,Yes,
"Infectious mononucleosis, unspecified with other complication",B2799,B2799,,Yes,
Keratoconjunctivitis due to adenovirus,B300,B300,,Yes,
Conjunctivitis due to adenovirus,B301,B301,,Yes,
Viral pharyngoconjunctivitis,B302,B302,,Yes,
Acute epidemic hemorrhagic conjunctivitis (enteroviral),B303,B303,,Yes,
Other viral conjunctivitis,B308,B308,,Yes,
"Viral conjunctivitis, unspecified",B309,B309,,Yes,
Epidemic myalgia,B330,B330,,Yes,
Ross River disease,B331,B331,,Yes,
"Viral carditis, unspecified",B3320,B3320,,Yes,
Viral endocarditis,B3321,B3321,,Yes,
Viral myocarditis,B3322,B3322,,Yes,
Viral pericarditis,B3323,B3323,,Yes,
Viral cardiomyopathy,B3324,B3324,,Yes,
"Retrovirus infections, not elsewhere classified",B333,B333,,Yes,
Hantavirus (cardio)-pulmonary syndrome [HPS] [HCPS],B334,B334,,Yes,
Other specified viral diseases,B338,B338,,Yes,
"Adenovirus infection, unspecified",B340,B340,,Yes,
"Enterovirus infection, unspecified",B341,B341,,Yes,
"Coronavirus infection, unspecified",B342,B342,,Yes,
"Parvovirus infection, unspecified",B343,B343,,Yes,
"Papovavirus infection, unspecified",B344,B344,,Yes,
Other viral infections of unspecified site,B348,B348,,Yes,
"Viral infection, unspecified",B349,B349,,Yes,
Tinea barbae and tinea capitis,B350,B350,,Yes,
Tinea unguium,B351,B351,,Yes,
Tinea manuum,B352,B352,,Yes,
Tinea pedis,B353,B353,,Yes,
Tinea corporis,B354,B354,,Yes,
Tinea imbricata,B355,B355,,Yes,
Tinea cruris,B356,B356,,Yes,
Other dermatophytoses,B358,B358,,Yes,
"Dermatophytosis, unspecified",B359,B359,,Yes,
Pityriasis versicolor,B360,B360,,Yes,
Tinea nigra,B361,B361,,Yes,
White piedra,B362,B362,,Yes,
Black piedra,B363,B363,,Yes,
Other specified superficial mycoses,B368,B368,,Yes,
"Superficial mycosis, unspecified",B369,B369,,Yes,
Candidal stomatitis,B370,B370,,Yes,
Pulmonary candidiasis,B371,B371,,Yes,
Candidiasis of skin and nail,B372,B372,,Yes,
Acute candidiasis of vulva and vagina,B3731,B3731,,Yes,
Chronic candidiasis of vulva and vagina,B3732,B3732,,Yes,
Candidal cystitis and urethritis,B3741,B3741,,Yes,
Candidal balanitis,B3742,B3742,,Yes,
Other urogenital candidiasis,B3749,B3749,,Yes,
Candidal meningitis,B375,B375,,Yes,
Candidal endocarditis,B376,B376,,Yes,
Candidal sepsis,B377,B377,,Yes,
Candidal esophagitis,B3781,B3781,,Yes,
Candidal enteritis,B3782,B3782,,Yes,
Candidal cheilitis,B3783,B3783,,Yes,
Candidal otitis externa,B3784,B3784,,Yes,
Other sites of candidiasis,B3789,B3789,,Yes,
"Candidiasis, unspecified",B379,B379,,Yes,
Acute pulmonary coccidioidomycosis,B380,B380,,Yes,
Chronic pulmonary coccidioidomycosis,B381,B381,,Yes,
"Pulmonary coccidioidomycosis, unspecified",B382,B382,,Yes,
Cutaneous coccidioidomycosis,B383,B383,,Yes,
Coccidioidomycosis meningitis,B384,B384,,Yes,
Disseminated coccidioidomycosis,B387,B387,,Yes,
Prostatic coccidioidomycosis,B3881,B3881,,Yes,
Other forms of coccidioidomycosis,B3889,B3889,,Yes,
"Coccidioidomycosis, unspecified",B389,B389,,Yes,
Acute pulmonary histoplasmosis capsulati,B390,B390,,Yes,
Chronic pulmonary histoplasmosis capsulati,B391,B391,,Yes,
"Pulmonary histoplasmosis capsulati, unspecified",B392,B392,,Yes,
Disseminated histoplasmosis capsulati,B393,B393,,Yes,
"Histoplasmosis capsulati, unspecified",B394,B394,,Yes,
Histoplasmosis duboisii,B395,B395,,Yes,
"Histoplasmosis, unspecified",B399,B399,,Yes,
Acute pulmonary blastomycosis,B400,B400,,Yes,
Chronic pulmonary blastomycosis,B401,B401,,Yes,
"Pulmonary blastomycosis, unspecified",B402,B402,,Yes,
Cutaneous blastomycosis,B403,B403,,Yes,
Disseminated blastomycosis,B407,B407,,Yes,
Blastomycotic meningoencephalitis,B4081,B4081,,Yes,
Other forms of blastomycosis,B4089,B4089,,Yes,
"Blastomycosis, unspecified",B409,B409,,Yes,
Pulmonary paracoccidioidomycosis,B410,B410,,Yes,
Disseminated paracoccidioidomycosis,B417,B417,,Yes,
Other forms of paracoccidioidomycosis,B418,B418,,Yes,
"Paracoccidioidomycosis, unspecified",B419,B419,,Yes,
Pulmonary sporotrichosis,B420,B420,,Yes,
Lymphocutaneous sporotrichosis,B421,B421,,Yes,
Disseminated sporotrichosis,B427,B427,,Yes,
Cerebral sporotrichosis,B4281,B4281,,Yes,
Sporotrichosis arthritis,B4282,B4282,,Yes,
Other forms of sporotrichosis,B4289,B4289,,Yes,
"Sporotrichosis, unspecified",B429,B429,,Yes,
Cutaneous chromomycosis,B430,B430,,Yes,
Pheomycotic brain abscess,B431,B431,,Yes,
Subcutaneous pheomycotic abscess and cyst,B432,B432,,Yes,
Other forms of chromomycosis,B438,B438,,Yes,
"Chromomycosis, unspecified",B439,B439,,Yes,
Invasive pulmonary aspergillosis,B440,B440,,Yes,
Other pulmonary aspergillosis,B441,B441,,Yes,
Tonsillar aspergillosis,B442,B442,,Yes,
Disseminated aspergillosis,B447,B447,,Yes,
Allergic bronchopulmonary aspergillosis,B4481,B4481,,Yes,
Other forms of aspergillosis,B4489,B4489,,Yes,
"Aspergillosis, unspecified",B449,B449,,Yes,
Pulmonary cryptococcosis,B450,B450,,Yes,
Cerebral cryptococcosis,B451,B451,,Yes,
Cutaneous cryptococcosis,B452,B452,,Yes,
Osseous cryptococcosis,B453,B453,,Yes,
Disseminated cryptococcosis,B457,B457,,Yes,
Other forms of cryptococcosis,B458,B458,,Yes,
"Cryptococcosis, unspecified",B459,B459,,Yes,
Pulmonary mucormycosis,B460,B460,,Yes,
Rhinocerebral mucormycosis,B461,B461,,Yes,
Gastrointestinal mucormycosis,B462,B462,,Yes,
Cutaneous mucormycosis,B463,B463,,Yes,
Disseminated mucormycosis,B464,B464,,Yes,
"Mucormycosis, unspecified",B465,B465,,Yes,
Other zygomycoses,B468,B468,,Yes,
"Zygomycosis, unspecified",B469,B469,,Yes,
Eumycetoma,B470,B470,,Yes,
Actinomycetoma,B471,B471,,Yes,
"Mycetoma, unspecified",B479,B479,,Yes,
Lobomycosis,B480,B480,,Yes,
Rhinosporidiosis,B481,B481,,Yes,
Allescheriasis,B482,B482,,Yes,
Geotrichosis,B483,B483,,Yes,
Penicillosis,B484,B484,,Yes,
Other specified mycoses,B488,B488,,Yes,
Unspecified mycosis,B49,B49,,Yes,
Plasmodium falciparum malaria with cerebral complications,B500,B500,,Yes,
Other severe and complicated Plasmodium falciparum malaria,B508,B508,,Yes,
"Plasmodium falciparum malaria, unspecified",B509,B509,,Yes,
Plasmodium vivax malaria with rupture of spleen,B510,B510,,Yes,
Plasmodium vivax malaria with other complications,B518,B518,,Yes,
Plasmodium vivax malaria without complication,B519,B519,,Yes,
Plasmodium malariae malaria with nephropathy,B520,B520,,Yes,
Plasmodium malariae malaria with other complications,B528,B528,,Yes,
Plasmodium malariae malaria without complication,B529,B529,,Yes,
Plasmodium ovale malaria,B530,B530,,Yes,
Malaria due to simian plasmodia,B531,B531,,Yes,
"Other malaria, not elsewhere classified",B538,B538,,Yes,
Unspecified malaria,B54,B54,,Yes,
Visceral leishmaniasis,B550,B550,,Yes,
Cutaneous leishmaniasis,B551,B551,,Yes,
Mucocutaneous leishmaniasis,B552,B552,,Yes,
"Leishmaniasis, unspecified",B559,B559,,Yes,
Gambiense trypanosomiasis,B560,B560,,Yes,
Rhodesiense trypanosomiasis,B561,B561,,Yes,
"African trypanosomiasis, unspecified",B569,B569,,Yes,
Acute Chagas' disease with heart involvement,B570,B570,,Yes,
Acute Chagas' disease without heart involvement,B571,B571,,Yes,
Chagas' disease (chronic) with heart involvement,B572,B572,,Yes,
"Chagas' disease with digestive system involvement, unspecified",B5730,B5730,,Yes,
Megaesophagus in Chagas' disease,B5731,B5731,,Yes,
Megacolon in Chagas' disease,B5732,B5732,,Yes,
Other digestive system involvement in Chagas' disease,B5739,B5739,,Yes,
"Chagas' disease with nervous system involvement, unspecified",B5740,B5740,,Yes,
Meningitis in Chagas' disease,B5741,B5741,,Yes,
Meningoencephalitis in Chagas' disease,B5742,B5742,,Yes,
Other nervous system involvement in Chagas' disease,B5749,B5749,,Yes,
Chagas' disease (chronic) with other organ involvement,B575,B575,,Yes,
"Toxoplasma oculopathy, unspecified",B5800,B5800,,Yes,
Toxoplasma chorioretinitis,B5801,B5801,,Yes,
Other toxoplasma oculopathy,B5809,B5809,,Yes,
Toxoplasma hepatitis,B581,B581,,Yes,
Toxoplasma meningoencephalitis,B582,B582,,Yes,
Pulmonary toxoplasmosis,B583,B583,,Yes,
Toxoplasma myocarditis,B5881,B5881,,Yes,
Toxoplasma myositis,B5882,B5882,,Yes,
Toxoplasma tubulo-interstitial nephropathy,B5883,B5883,,Yes,
Toxoplasmosis with other organ involvement,B5889,B5889,,Yes,
"Toxoplasmosis, unspecified",B589,B589,,Yes,
Pneumocystosis,B59,B59,,Yes,
"Babesiosis, unspecified",B6000,B6000,,Yes,
Babesiosis due to Babesia microti,B6001,B6001,,Yes,
Babesiosis due to Babesia duncani,B6002,B6002,,Yes,
Babesiosis due to Babesia divergens,B6003,B6003,,Yes,
Other babesiosis,B6009,B6009,,Yes,
"Acanthamebiasis, unspecified",B6010,B6010,,Yes,
Meningoencephalitis due to Acanthamoeba (culbertsoni),B6011,B6011,,Yes,
